"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"06/06/2022";"1100";"18,8";"18,8";"18,0";"73,0";"78,0";"72,0";"13,9";"14,7";"13,6";"1014,2";"1014,2";"1013,7";"3,3";"14,0";"6,5";"520,10";"0,0"
"06/06/2022";"1200";"20,7";"20,7";"18,8";"65,0";"73,0";"65,0";"13,9";"14,5";"13,0";"1014,2";"1014,4";"1014,1";"2,1";"80,0";"6,5";"1288,80";"0,0"
"06/06/2022";"1300";"22,0";"22,0";"20,7";"67,0";"68,0";"64,0";"15,4";"15,5";"14,0";"1013,3";"1014,2";"1013,3";"1,6";"88,0";"6,4";"1886,80";"0,0"
"06/06/2022";"1400";"22,2";"23,2";"21,5";"58,0";"66,0";"57,0";"13,5";"15,3";"13,5";"1012,5";"1013,3";"1012,5";"2,0";"83,0";"6,4";"2301,00";"0,0"
"06/06/2022";"1500";"23,2";"23,4";"22,2";"54,0";"59,0";"52,0";"13,3";"14,2";"12,4";"1011,5";"1012,5";"1011,5";"2,7";"81,0";"6,9";"2513,10";"0,0"
"06/06/2022";"1600";"23,8";"24,0";"23,0";"57,0";"61,0";"51,0";"14,7";"15,4";"12,8";"1010,6";"1011,5";"1010,6";"1,8";"91,0";"6,9";"2435,80";"0,0"
"06/06/2022";"1700";"22,2";"23,8";"22,2";"69,0";"69,0";"57,0";"16,3";"16,3";"14,0";"1009,9";"1010,6";"1009,9";"4,3";"105,0";"6,8";"1805,30";"0,0"
"06/06/2022";"1800";"23,1";"23,2";"22,1";"69,0";"70,0";"65,0";"17,0";"17,1";"16,1";"1009,5";"1009,9";"1009,4";"4,8";"112,0";"7,5";"1553,60";"0,0"
"06/06/2022";"1900";"22,4";"23,3";"22,3";"72,0";"73,0";"69,0";"17,1";"17,4";"16,9";"1009,7";"1009,7";"1009,3";"4,4";"122,0";"7,5";"455,50";"0,0"
"06/06/2022";"2000";"21,8";"22,6";"21,8";"78,0";"78,0";"72,0";"17,7";"17,7";"17,0";"1009,9";"1009,9";"1009,5";"4,8";"125,0";"6,6";"178,80";"0,0"
"06/06/2022";"2100";"22,1";"22,1";"21,4";"80,0";"82,0";"78,0";"18,6";"18,6";"17,6";"1010,2";"1010,3";"1009,9";"1,1";"78,0";"6,5";"2,40";"0,0"
"06/06/2022";"2200";"22,1";"22,4";"21,6";"74,0";"81,0";"74,0";"17,3";"18,8";"17,1";"1010,6";"1010,6";"1010,2";"0,8";"349,0";"3,1";"";"0,0"
"06/06/2022";"2300";"22,1";"22,3";"21,4";"66,0";"74,0";"66,0";"15,4";"17,3";"15,3";"1010,7";"1010,7";"1010,5";"1,2";"331,0";"1,8";"";"0,0"
"07/06/2022";"0000";"21,8";"22,4";"21,6";"64,0";"66,0";"63,0";"14,7";"15,3";"14,7";"1011,0";"1011,1";"1010,7";"1,2";"331,0";"2,1";"";"0,0"
"07/06/2022";"0100";"21,9";"22,8";"21,8";"66,0";"66,0";"61,0";"15,2";"15,2";"14,7";"1011,1";"1011,1";"1010,9";"0,4";"35,0";"1,8";"";"0,0"
"07/06/2022";"0200";"22,0";"22,3";"21,1";"66,0";"74,0";"64,0";"15,3";"16,4";"15,0";"1010,6";"1011,1";"1010,6";"2,2";"15,0";"3,5";"";"0,0"
"07/06/2022";"0300";"22,3";"22,6";"22,0";"63,0";"66,0";"61,0";"14,9";"15,3";"14,6";"1009,7";"1010,6";"1009,7";"1,7";"30,0";"5,4";"";"0,0"
"07/06/2022";"0400";"22,1";"22,5";"21,4";"65,0";"69,0";"61,0";"15,2";"15,7";"14,7";"1009,2";"1009,7";"1009,2";"2,1";"15,0";"4,2";"";"0,0"
"07/06/2022";"0500";"22,3";"22,6";"22,0";"62,0";"65,0";"61,0";"14,5";"15,4";"14,5";"1008,2";"1009,2";"1008,2";"2,0";"359,0";"5,2";"";"0,0"
"07/06/2022";"0600";"22,3";"22,6";"21,8";"62,0";"64,0";"60,0";"14,5";"15,0";"14,3";"1007,6";"1008,2";"1007,6";"2,3";"10,0";"4,8";"";"0,0"
"07/06/2022";"0700";"21,6";"22,8";"21,3";"72,0";"73,0";"59,0";"16,3";"16,4";"14,2";"1007,6";"1007,7";"1007,5";"0,8";"304,0";"4,1";"";"0,0"
"07/06/2022";"0800";"21,4";"22,5";"21,4";"65,0";"72,0";"63,0";"14,6";"16,4";"14,4";"1007,5";"1007,6";"1007,3";"0,6";"332,0";"2,6";"";"0,0"
"07/06/2022";"0900";"21,1";"22,0";"21,1";"66,0";"67,0";"63,0";"14,6";"15,1";"14,4";"1007,8";"1007,8";"1007,5";"1,3";"15,0";"2,1";"";"0,0"
"07/06/2022";"1000";"21,1";"21,3";"20,9";"67,0";"68,0";"66,0";"14,8";"14,8";"14,5";"1008,4";"1008,4";"1007,8";"1,0";"13,0";"3,0";"24,80";"0,0"
"07/06/2022";"1100";"22,8";"22,9";"21,0";"63,0";"67,0";"62,0";"15,5";"15,5";"14,6";"1008,8";"1008,8";"1008,4";"0,6";"299,0";"2,3";"385,60";"0,0"
"07/06/2022";"1200";"25,0";"25,0";"22,5";"61,0";"69,0";"61,0";"16,9";"17,0";"15,8";"1009,6";"1009,6";"1008,8";"0,6";"296,0";"2,6";"1110,70";"0,0"
"07/06/2022";"1300";"25,6";"25,6";"24,5";"63,0";"64,0";"58,0";"17,9";"18,1";"15,9";"1009,6";"1009,7";"1009,6";"1,1";"280,0";"2,3";"1780,10";"0,0"
"07/06/2022";"1400";"25,1";"25,6";"24,5";"64,0";"66,0";"61,0";"17,8";"18,3";"16,7";"1008,7";"1009,6";"1008,7";"0,8";"253,0";"2,3";"2202,40";"0,0"
"07/06/2022";"1500";"25,3";"25,4";"24,6";"66,0";"67,0";"63,0";"18,5";"18,5";"17,2";"1008,2";"1008,7";"1008,2";"1,9";"267,0";"3,0";"2478,90";"0,0"
"07/06/2022";"1600";"25,0";"25,4";"24,7";"69,0";"70,0";"63,0";"18,9";"19,4";"17,5";"1007,3";"1008,2";"1007,2";"1,7";"142,0";"3,0";"1610,80";"0,0"
"07/06/2022";"1700";"24,1";"24,9";"24,0";"71,0";"71,0";"67,0";"18,5";"19,2";"17,7";"1007,1";"1007,4";"1007,1";"1,0";"247,0";"2,3";"1001,90";"0,0"
"07/06/2022";"1800";"23,5";"24,2";"23,5";"71,0";"72,0";"70,0";"18,0";"18,5";"17,9";"1007,2";"1007,2";"1007,0";"1,3";"226,0";"3,1";"806,60";"0,0"
"07/06/2022";"1900";"23,0";"23,5";"23,0";"78,0";"78,0";"71,0";"18,9";"18,9";"17,9";"1007,6";"1007,6";"1007,2";"2,9";"260,0";"5,6";"502,90";"0,0"
"07/06/2022";"2000";"22,4";"23,0";"22,3";"86,0";"86,0";"78,0";"19,8";"19,8";"19,0";"1008,3";"1008,3";"1007,6";"4,3";"271,0";"8,4";"175,50";"0,0"
"07/06/2022";"2100";"22,1";"22,4";"22,0";"89,0";"89,0";"85,0";"20,2";"20,2";"19,6";"1009,1";"1009,1";"1008,3";"3,9";"277,0";"8,9";"2,40";"0,0"
"07/06/2022";"2200";"22,1";"22,1";"21,9";"90,0";"90,0";"89,0";"20,3";"20,3";"20,0";"1009,7";"1009,7";"1009,1";"3,1";"270,0";"8,9";"";"0,0"
"07/06/2022";"2300";"22,0";"22,1";"21,9";"90,0";"90,0";"89,0";"20,3";"20,4";"20,1";"1010,0";"1010,1";"1009,7";"1,9";"283,0";"7,0";"";"0,0"
"08/06/2022";"0000";"21,8";"22,0";"21,3";"91,0";"91,0";"90,0";"20,2";"20,3";"19,5";"1010,5";"1010,5";"1010,0";"1,6";"289,0";"4,4";"";"0,0"
"08/06/2022";"0100";"21,3";"21,9";"21,2";"90,0";"91,0";"90,0";"19,6";"20,3";"19,6";"1010,4";"1010,5";"1010,3";"0,9";"311,0";"3,8";"";"0,0"
"08/06/2022";"0200";"21,5";"21,5";"21,2";"88,0";"90,0";"88,0";"19,4";"19,7";"19,3";"1009,8";"1010,4";"1009,8";"0,8";"359,0";"2,0";"";"0,0"
"08/06/2022";"0300";"21,4";"21,6";"21,3";"87,0";"88,0";"87,0";"19,2";"19,5";"19,1";"1009,5";"1009,8";"1009,5";"0,6";"344,0";"1,3";"";"0,0"
"08/06/2022";"0400";"21,4";"21,6";"21,1";"86,0";"87,0";"86,0";"18,9";"19,3";"18,8";"1009,4";"1009,6";"1009,1";"0,6";"6,0";"1,8";"";"0,0"
"08/06/2022";"0500";"21,3";"21,5";"21,2";"86,0";"86,0";"85,0";"18,8";"19,0";"18,8";"1008,9";"1009,4";"1008,9";"0,8";"31,0";"1,7";"";"0,0"
"08/06/2022";"0600";"20,8";"21,4";"20,8";"85,0";"86,0";"85,0";"18,1";"18,9";"18,1";"1008,9";"1009,0";"1008,7";"0,9";"308,0";"1,9";"";"0,0"
"08/06/2022";"0700";"21,0";"21,1";"20,8";"83,0";"85,0";"83,0";"18,0";"18,3";"18,0";"1009,0";"1009,1";"1008,8";"1,1";"312,0";"1,7";"";"0,0"
"08/06/2022";"0800";"21,2";"21,4";"21,0";"87,0";"87,0";"83,0";"18,9";"18,9";"18,0";"1008,7";"1009,2";"1008,6";"1,1";"43,0";"2,7";"";"0,0"
"08/06/2022";"0900";"21,2";"21,2";"21,1";"88,0";"88,0";"87,0";"19,2";"19,2";"18,9";"1008,8";"1009,0";"1008,7";"1,1";"41,0";"4,1";"";"0,0"
"08/06/2022";"1000";"21,2";"21,3";"21,1";"88,0";"89,0";"88,0";"19,2";"19,4";"19,2";"1009,2";"1009,2";"1008,7";"0,9";"8,0";"3,4";"29,20";"0,0"
"08/06/2022";"1100";"22,4";"22,6";"21,0";"85,0";"88,0";"84,0";"19,7";"20,1";"19,0";"1009,4";"1009,5";"1009,2";"1,4";"67,0";"3,2";"371,30";"0,0"
"08/06/2022";"1200";"23,1";"23,4";"22,1";"81,0";"85,0";"81,0";"19,8";"20,2";"19,0";"1010,1";"1010,1";"1009,4";"1,1";"7,0";"4,7";"878,00";"0,0"
"08/06/2022";"1300";"23,1";"23,5";"22,5";"79,0";"83,0";"79,0";"19,3";"20,2";"19,3";"1010,3";"1010,5";"1010,1";"2,0";"287,0";"4,1";"1165,00";"0,0"
"08/06/2022";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
